commentId,text,author,authorChannelId,publishedAt,updatedAt,likeCount,replyCount
UgxljW_Jeib8NGpHfyB4AaABAg,"Kuroky is just a better talk than do. Rmn on the other hand, does the better job. You all surely know what would have happen to their new team, Team Nigma will be if Kuroky is not injured. The coach is just too good compared to the captain.",@nimallanmidnight5433,UCiiwnlQ4_pj7WU-2xPN3ntA,2020-08-12T16:28:44Z,2020-08-12T16:29:16Z,0,0
UgyyKSAGlGsjcJt8mvx4AaABAg,who's watching it again? ahaha 12/8/2020 i miss valve events,@jomartcanlas7631,UCTpuyXgL8dBLDg6gRQda-Mw,2020-08-12T15:59:37Z,2020-08-12T15:59:37Z,0,0
Ugw7Nh2KokMgHBxt2rx4AaABAg,"""In my heart if it's not me I wish it for notail""",@sinamraj8395,UCqqqVCnkDmOaOxUSuqZj1Pw,2020-08-12T11:37:05Z,2020-08-12T11:37:05Z,20,0
Ugx_c9-eJvIfbsgA4U14AaABAg,"if you listen to mind control, you might have won.",@hugoc9299,UCQ9dg1hhv2rn8IebKiAR5Og,2020-08-12T06:05:58Z,2020-08-12T06:05:58Z,1,0
UgwPH6ZRcubYYt2XEdh4AaABAg,"i dont like w33, hes cocky.",@anggaginanjar4309,UCCjcH6ppT-Wa12Dzp-HDwYA,2020-08-12T03:23:56Z,2020-08-12T03:23:56Z,0,0
UgzMNhd5Xi-WXY3J3594AaABAg,Dota 2 True Sight = True Life,@intellijarlpro5871,UCMVr0xeaAxoCSDarL18zRkw,2020-08-12T02:17:53Z,2020-08-12T02:17:53Z,0,0
Ugx15l35fxasMHtNlyp4AaABAg,Ana didn't buyback because of N0tail isn't it??,@darkinsect6767,UCTEor-2D6qZxDp_OSszQHkA,2020-08-12T01:09:48Z,2020-08-12T01:09:48Z,0,0
UgzAQsoNwWCCHnsY5h14AaABAg,Now I understand y everyone tips topson.,@hoo4961,UCi8pkSfp3UG9ZS71Z7YhJsg,2020-08-11T23:10:57Z,2020-08-11T23:10:57Z,0,0
UgwjCzzTpGxCSq-wnN14AaABAg,"Gilak kerrennn, naikin gaji editornya",@kikianggriawan4494,UCYnCkh2jZ3KgEszc1zv4mQQ,2020-08-11T16:53:07Z,2020-08-11T16:53:07Z,0,0
UgwdrO29QODasSTq_g14AaABAg,"You can really look at MC at 1:00:52, that face tells everything. First he said he wanted to play prophet, and now, he's being commanded to play like how another player does? I mean, Kuro could've said it more poitely y'know.",@wilvercasupanan5315,UCw_2qURNU5lkhnMpn238esQ,2020-08-11T15:34:15Z,2020-08-11T15:34:15Z,5,0
UgxFBRAqWOi1rsoUg8l4AaABAg,"watch the Dota 2 Buildmaster
https://www.twitch.tv/tortedelini",@sxudee,UCkN_HCaBxTdK5m2pc0xZrcw,2020-08-11T14:53:45Z,2020-08-11T14:53:45Z,0,0
UgwMTprYvOJYK2DYsfp4AaABAg,💓,@kristellelacerna,UCjpmtiBPLualEzxdzLrWXrA,2020-08-11T14:32:25Z,2020-08-11T14:32:25Z,0,0
UgwKrtL0Bn661FwGhaZ4AaABAg,"Kuro: They are like monkeys and I don't mean that in a flamy way... 
*Scene cuts * 
OG: all team is  doing monkey sounds oooh oooh ahh chest punching
and Charlie is handing them bananas... 
coincidence? synchronicity ?",@KungFuTze,UCLb-CbRzs2FuFGDSLLF-zbA,2020-08-11T12:27:58Z,2020-08-11T12:27:58Z,237,2
Ugwb0-VaaiwLL4FSCTR4AaABAg,Ana the coolest carry ever 😎,@supperman4261,UC71Z5Xu3B5xf-EB5g0gAh3w,2020-08-11T11:54:35Z,2020-08-11T11:54:35Z,0,0
UgytGa_tUNkATLZL27F4AaABAg,"If ana buys back on game 1 early, it couldve been 3-0 bro",@23sasuke33,UCTc3rWmyUrVVeEXWA0rNyGA,2020-08-11T09:34:01Z,2020-08-11T09:34:01Z,0,0
Ugwt8lbIQzg-762r5bJ4AaABAg,The difference with Kuro and Ceb coaching is huge man!,@eacalangii,UCYDrTG5LORW8saLTtqDlU3w,2020-08-11T09:13:35Z,2020-08-11T09:13:35Z,0,0
Ugw15Is4DQGHO5wDkjh4AaABAg,one tear after watching it again. Their feelings after the match are pure,@Lui420.,UCWQA3XEYkuMiTzV1gWbLD2A,2020-08-11T08:55:07Z,2020-08-11T08:55:07Z,0,0
UgwIFsQRCTVOiDZwDB54AaABAg,tuyet voi,@tunguyen-wt5ck,UCxOMLAHthMFJPPPKDQTAMTg,2020-08-11T08:49:05Z,2020-08-11T08:49:05Z,0,0
UgzBv-QhMF736lF3Jx14AaABAg,All i remember from this TI is how awful China is as a venue. The crowd only cheered for Chinese teams you could hear a pin drop when OG won the aegis.,@raikkeo,UCItFAmi1TQAVzeo7Al3T-FA,2020-08-11T03:24:33Z,2020-08-11T03:24:33Z,36,3
UgxD8ypH9IZxWVaKA5h4AaABAg,i wanna see an alternative ending where liquid won and we can see w33 celebrating,@joshuaferrer4707,UCAB0oox2AzW4lPp7P4liU7A,2020-08-11T02:50:34Z,2020-08-11T02:50:34Z,0,0
UgwzldVcXLdPxHHEXGl4AaABAg,"39:49 THIS moment is pure gold. The way Ceb rationalizes the last two games. As he gives credit to their oponnents, he uses the oportunity to further motivate his teammates.",@bryanfresh,UC_z7rC7QxO8wGzMgJUvpgdg,2020-08-11T00:11:28Z,2020-08-11T00:11:28Z,9,0
UgxKFJw4k8j-ywqpgUR4AaABAg,then topson angered MC  :-D,@andresbonipasyo537,UC_su1cfQKe80mP_g8dbIQoA,2020-08-10T21:06:32Z,2020-08-10T21:06:32Z,0,0
Ugzo9HAjIwyEAuy3oAR4AaABAg,Kuro was too selfish and arrogant. its a team game. He was the reason they lost this final.. just my opinion,@sherryrazzy,UC1l0zK3gLyaJmIsIj21DbYw,2020-08-10T20:05:20Z,2020-08-10T20:05:20Z,0,0
UgxW9koWlSjr8r6ChCN4AaABAg,"It's interesting that Ceb's insight behind their Ember pick in the draft phase of game 2 was not about the strenght of it as hero, but how he fucks with the other hero's timings. It's literally how they played the entire TI, around timings.",@chrism3790,UCyKMUvRVJYqpwtZa3GUjVTw,2020-08-10T19:43:53Z,2020-08-10T19:44:51Z,1,0
UgyCHE3sDyB2hXpYrwN4AaABAg,nice video,@maxinschuck7801,UCp6FbxHUOiH16DNm41flw4w,2020-08-10T19:23:09Z,2020-08-10T19:23:09Z,0,0
UgwkTyKAtYjT-iGYX054AaABAg,this is good but ti8 way more dramatic😂😂😂,@b57imadeantawiryaadin.53,UCK7F5clKy1im-zAU_OL7_rg,2020-08-10T16:52:01Z,2020-08-10T16:52:01Z,1,0
UgyPue8l_nrJtNaJ7ox4AaABAg,"You know what is cooking BOOM!
You know what's is cooking BOOM!",@SaiPrasannaS,UCrM-_AxjIUysfSSVGgyM_mQ,2020-08-10T16:16:28Z,2020-08-10T16:16:28Z,0,0
UgwUxbh0kt2WS3f_K_J4AaABAg,"If Kuro had listened to his team, final would have been with more goosebumps, not like OG f*cking any hole they wanted. But happy OG got it.",@omonullo,UCvTi6Cu_oNFGF-nObl45OFg,2020-08-10T12:50:52Z,2020-08-10T12:50:52Z,3,0
UgzCMtdnjjJ3VL4BYjN4AaABAg,I want ceb to be my life coach. He's so good at raising someone's morale.,@JNoA06,UCgrzQFRqnOQdnAw_PUv8Gdw,2020-08-10T11:43:12Z,2020-08-10T12:17:09Z,969,39
UgyOTLwLjFkEC301wRJ4AaABAg,"I'm just gonna say this that Kuroky was the reason Liquid perform so subpar. Every drafting phase every one of them inputs their thoughts and ideas, he seemingly accepts and digests on face value but in the end, the pressure convinced them into picking heroes he wants. He's an old player that has some disadvantage that he still have some old-style and outdated approach towards the game, for example, he still heavily lean on big AoE heroes like Tide, Enigma and tends to approach for late to mid game to late game approach, there was not much consideration for the laning stage like synergy and rotation . Miracle was the only one who won't hesitate to voice out his opinion loudly, W33ha and Mind Control suffer the most, they play heroes they are not even comfortable with in this tournament.",@Claude-Vanlalhruaia,UCvXf1E3YvkG5L-BbAhwskFw,2020-08-10T10:16:55Z,2020-08-10T10:16:55Z,0,0
UgyIdMjwuxFg0QpZLHB4AaABAg,"1:14:52 who said ""my bad"" ?",@rexterinc.639,UCIcNDk4BtoLPTU077ie4jjw,2020-08-10T09:06:42Z,2020-08-10T09:06:42Z,0,0
UgwDRlqZdeWJ-kfLcE94AaABAg,Fun fact : 'The fluke' is one of the most common fish in the sea,@naemonthecat,UCkWb9U8WK-EPYoHSlo8T8uA,2020-08-10T04:27:53Z,2020-08-10T04:27:53Z,83,1
UgyNAqeL6NpPGROGjU94AaABAg,"3 time back to back CHAMPS, if not for covid19",@The15iceiceice15,UCw_LC8YEXAKBDeaW6OoiwGQ,2020-08-10T04:25:13Z,2020-08-10T04:25:13Z,0,0
Ugy-MQYoci6FTjHXAA14AaABAg,kuro stupid bald,@linthuta574,UC_9iEf1coqcdf4TaUepjYMg,2020-08-10T03:01:26Z,2020-08-10T03:01:26Z,0,0
UgwP-r7w2sqrdeDZu-h4AaABAg,"I miss the carry combo Ana-Topson, supported by Ceb, Notail et (""no one can see me"") Jerax !",@hansgibson1327,UCgUbhvaP0q_pIOfcDK8ajEg,2020-08-09T21:45:44Z,2020-08-09T21:45:44Z,1,0
UgzknlLx1a1A4wtCIjV4AaABAg,"https://www.youtube.com/watch?v=4z9uPIVTtII
Anybody interested in Lord of the rings?
Third person open world games?",@only_s3r3nity,UCPWOBTWjiBdH9GvLkJHtfQw,2020-08-09T17:49:37Z,2020-08-09T17:49:37Z,0,0
Ugw6W6NV9BqFAnZ0ahF4AaABAg,also on third game..told them to ban void,@himanshuverma1537,UCfJdGNhpOBg8sR-ASJf3djA,2020-08-09T16:42:31Z,2020-08-09T16:42:31Z,0,0
UgwCVukR0WRpyP9NRzB4AaABAg,Their coach rmn ahead of third game ...told the to ban ember....but kuro didnt listen,@himanshuverma1537,UCfJdGNhpOBg8sR-ASJf3djA,2020-08-09T16:22:03Z,2020-08-09T16:22:03Z,0,0
UgxVB65QK3zwnMiDd8l4AaABAg,3rd time watching this.,@pablitocabalejo8883,UCPugWrSjk9cgwxTKyxLHyvA,2020-08-09T13:13:07Z,2020-08-09T13:13:07Z,0,0
UgykDmjbl-TsubX5D-R4AaABAg,hay qua,@tunguyen-wt5ck,UCxOMLAHthMFJPPPKDQTAMTg,2020-08-09T12:26:48Z,2020-08-09T12:26:48Z,0,0
Ugx_CZ-mH5To8mZ5XQp4AaABAg,well. who still watch this now ?,@tuannguyenanh6294,UC71gBXKqzpbsqLjHnLcGu-A,2020-08-09T12:24:08Z,2020-08-09T12:24:08Z,0,0
UgyvjF6mT6SuX1tSy8F4AaABAg,Why do kuro and w33 arguing after the game 1? They win though. That's what make them lose at the next game. Small toxicity,@jemroebalut283,UCyNo56Z2lwZ-oJXv4wmQ-cQ,2020-08-09T08:46:54Z,2020-08-09T08:46:54Z,0,0
UgzV-c5wsSQ7MROwf9l4AaABAg,"Looking at Notail blinking all the time, he must have not sleep the night before",@AZ-cj8du,UCGhu5s1g1voPEFX5R4jDmXQ,2020-08-08T22:24:28Z,2020-08-08T22:24:28Z,0,0
Ugw5NICu5wy6vpwh0vF4AaABAg,SMOKING IS BAD FOR YOU GUYS,@FamiliarBandit,UC0BLjAtkX9yI78UCW0dv97Q,2020-08-08T21:29:38Z,2020-08-09T00:38:33Z,0,0
Ugz3VCAW_nsaQRfp1yJ4AaABAg,I mix Jerax!,@spencerking337,UCHG8iHopPcZUxOpqrLYW3gg,2020-08-08T19:14:53Z,2020-08-08T19:14:53Z,0,0
UgygX2BBod5wymGZ1Qh4AaABAg,IM BACK POG,@pacson,UC-qDunqLb6B7SCwBEqeL9FQ,2020-08-08T14:29:49Z,2020-08-08T14:29:49Z,1,0
Ugx_Al4xHtYwj-DO-NR4AaABAg,"""We have 5 games.We are allowed to throw 1. It`s part of the fun"" - Ceb (after game 1) hahahaha this guy is composed A",@lyndlelapaz7441,UC7aFVhA6snbmSKVymrHwyNg,2020-08-08T10:23:41Z,2020-08-08T10:25:16Z,37,0
Ugxe5yy4Q7FsyWqDSw54AaABAg,"30:54  MAH KILL

all suports evah",@GuiGo89,UCfpAF4j8Wg6LsKZwAJmOS8g,2020-08-08T06:27:50Z,2020-08-08T06:27:50Z,0,0
UgxnTYut7v5R83SUoAZ4AaABAg,21:26 why you guys shouting?,@GuiGo89,UCfpAF4j8Wg6LsKZwAJmOS8g,2020-08-08T06:22:25Z,2020-08-08T06:22:25Z,0,0
UgwnYmmGAuYhqQDqJG54AaABAg,"Meme Toss to the dragon camp at Grand Finals??????
Simply OG.",@yohanes6946,UCyvhiWzg_ef205-4k2Ovh1w,2020-08-08T03:39:47Z,2020-08-08T03:39:47Z,0,0
UgzmhlBTqDTm__ukVad4AaABAg,"1:10:40 ""Fly to become TI champion, Jerax Airlines, take you to meet dragons""",@ShikaBaneSoul,UCMszwAJjpHZd5krMSwKPE_w,2020-08-08T01:53:06Z,2020-08-08T01:53:06Z,0,0
UgyUDEYAyrWpp3rqUad4AaABAg,"Liquid, man. Humble. Especially kuro. A very good captain.",@Ashthebully,UClGMiNrbJOtbr17ImiQd-7g,2020-08-07T18:39:27Z,2020-08-07T18:39:27Z,0,0
UgxCJnKG3L476rXPy7F4AaABAg,w33 tilted so much he want to ban mk,@ManjuMoshii,UCVtf8_zGXVQoAs5qFnc883g,2020-08-07T15:45:06Z,2020-08-07T15:45:06Z,0,0
UgwC_AJavIffZtkxB6V4AaABAg,Jerax the saviour of og 💞,@SySy-Ren,UCJIxf9syE0BF4VGMQ1810hA,2020-08-07T13:57:45Z,2021-08-08T15:17:55Z,0,0
Ugy3XK8KWFKogJ9VLkB4AaABAg,no tobi no party,@qrygaming6486,UCdU6La79R4IDIyQIDnSpeAg,2020-08-07T13:02:27Z,2020-08-07T13:02:27Z,0,0
UgxLHQ4oIdTtfKi7Hc14AaABAg,1:00:56 can someone explain what is the meaning of 15? like furion 15? ember 15? thanks,@stranger3135,UCFZtRS4h8LZ1LLbVemYQaqQ,2020-08-07T12:01:56Z,2020-08-07T12:01:56Z,0,0
UgzarslGqLqyiT0rJhJ4AaABAg,"The next on the chatweel will be:
""I want fo fuck them man""
""I want fo fuck them so bad man"" 
- Nigma.w33
.
Lmao",@MRJPHXAxiS,UCuMjGoaH1QGWy_zqiFRwWmA,2020-08-07T08:00:26Z,2020-08-07T08:00:26Z,0,0
UgxUJZWlJ76wddh4syF4AaABAg,Мне иногда кажется что про дота превратилось в некое подобие реслинга - сознательные ошибки для привлечения большего интереса,@Sinbroad,UC0D8LbZ6RPnHUXzt8dLZVmA,2020-08-06T14:50:36Z,2020-08-06T14:50:36Z,0,0
Ugw5fuZi7xETbiKj38h4AaABAg,"""Same fucking shit. I can't take it, actually.""

damn, I really feel bad for w33.",@lrbonavente178,UCezj2Ea-eeKjkzPkPob0Mzw,2020-08-06T13:14:10Z,2020-08-06T13:14:10Z,0,0
UgzsP36AedLf19gWxyl4AaABAg,nicee!!,@jihansalsabila7662,UCIsapWrX9xyR20clmA4rhfw,2020-08-06T10:35:23Z,2020-08-06T10:35:23Z,0,0
Ugw7T_o75q9ggTFbrzZ4AaABAg,"""look og's strength is stressing teams lets not fall into the trap"" as he looks the most nervous and stressed out out of everyone playing",@blksmiith,UC8zpzDuU6zwUGjWNrkzh64A,2020-08-06T08:28:14Z,2020-08-06T08:28:14Z,32,1
UgxSXYxFPuzDk5sehgl4AaABAg,difussal gyro the deciding   game <3,@johnreyfementira7481,UCLCMis5HjGGEG4lqwxsGT2g,2020-08-06T02:58:01Z,2020-08-06T02:58:01Z,0,0
UgxKu8-uyUP_AxHWOgB4AaABAg,squishy muffinz,@mariajaramillo91,UCCYHSKTRhb9S9i4JiIy2dwg,2020-08-05T21:09:15Z,2020-08-05T21:09:15Z,0,0
UgzHXPVp4fLAHSzMVFZ4AaABAg,"Hate it when kuro said to mc play like ceb man. Mc is mc u need to listen to ur offlane's ideas and what hero he's comftable at. It's the hardest lane in dota, big respect for all the offlaners out there. I think kuro was the issue here, he lack something from being a good leader.",@uthicc-samaa,UC7pS3oWT3CpzMxqi5znkeOw,2020-08-05T15:03:11Z,2020-08-05T15:03:11Z,0,0
UgzKgmeXT2N_8WfRonl4AaABAg,This kuroky guy baldfuck is the reason for loss!,@kamalkarki3120,UC75dBNtEwHZ891WIRL31DUw,2020-08-05T14:43:07Z,2020-08-05T14:43:07Z,0,0
UgxqlfoA4D_dVJS4ohp4AaABAg,I dont like this kuroky guy.. saying shut the fuck up to his teammates and tryna be boss!,@kamalkarki3120,UC75dBNtEwHZ891WIRL31DUw,2020-08-05T14:15:51Z,2020-08-05T14:15:51Z,0,0
UgyhGUTQxfxo4F9jLg54AaABAg,Topson be looking gangsta,@Stylar777,UC_YPC4NeKeiIR5ko0PugOag,2020-08-05T13:22:04Z,2020-08-05T13:22:04Z,0,0
Ugya-tpsRDuDpQ3KCnp4AaABAg,I really wish we got to see the Mars Gyro strat from liquid in one of the games. Would've been hype,@tev7550,UCHLpjbsUch7Cevqw_Ru8Z7Q,2020-08-05T02:26:46Z,2020-08-05T02:26:46Z,1,0
UgxAwI4aZSWmNh3M38J4AaABAg,Who's watching this at August 5 ?,@MrGuy-wd4cs,UCusU4sfrkK_B_aOeOKt1LkA,2020-08-05T00:31:53Z,2020-08-05T00:31:53Z,0,0
Ugxc3YA8kzPyNGw-Ibd4AaABAg,1:15:39 After realizing i got no hairs,@cspower999,UC1dlSaGmIzQISXxnxXmXG0w,2020-08-04T14:34:36Z,2020-08-04T14:34:36Z,0,0
UgyViOHTm6t2xt6ydj14AaABAg,"Why people keep picking MK mid!? 
BOOOM MK RAMPAGE!!!!",@seifms7653,UCVTzwD_IlwwMcKMmtszQo3Q,2020-08-04T12:48:34Z,2023-08-04T15:11:32Z,0,1
UgwULTQeRCFLwpwBomR4AaABAg,topson redeemed himself this time. he was a bit underwhelming in the finals of ti8. Probably because of the pressure  of being in the big stage of the grand finals.  Love the confidence he acquired in this ti9.,@cloudyhead4285,UCVkshZMRb-vOZWs6J9Bh-6g,2020-08-04T12:21:38Z,2020-08-04T12:21:38Z,2,0
UgxIZIQP23upbx-1keN4AaABAg,I like the way how ceb comforts ana because he knows ana's emotions is really weak.,@aceg1482,UCEbK848KAx8xgngQF6zCtGA,2020-08-04T10:35:54Z,2020-08-04T10:35:54Z,0,0
Ugx4Rp6ntJHMDPQ1tiB4AaABAg,"GAME 4:
Liquid: We're killing them! We're beating them!

Jerax: This is freaking perfect for us. Everything is going well.",@PlayingAy0,UCAjMbaCSNs5dxY9Zh1dLBkw,2020-08-03T21:38:16Z,2020-08-03T21:38:16Z,15,0
UgxqBBexrexchJjjl4Z4AaABAg,49:38 There is nothing that can stop this man,@jken4992,UCcXRhTnU7sVr5E_1rtKtwQQ,2020-08-03T17:13:27Z,2020-08-03T17:13:27Z,0,1
Ugw1mew8nan2FefKb414AaABAg,Don’t buy back Ana... Ana says my bad lul,@WizardDoom,UC9hCrFxRqkTdCgEZHCvK0CQ,2020-08-03T17:00:12Z,2020-08-03T17:00:12Z,0,0
UgyR2klHxO_ZiXLG_9x4AaABAg,lol 14:48,@azmulmunir2519,UCaSd1P0YBHhHsGUZXvjAz1Q,2020-08-03T13:23:36Z,2020-08-03T13:23:36Z,0,0
UgyauVzi78jk5XY65vF4AaABAg,when miracle and kuro's are given up at game 3 w33 said can still try it hurts right in my heart ;(,@rosiee8203,UCB05wpgeuUAx5dJdYZ6Wu5g,2020-08-03T12:23:07Z,2020-08-03T12:23:07Z,0,0
UgwAi-xOTl9zdKHaoP14AaABAg,OG has better humor than all other teams,@adobongpina-uga5956,UCI8rb9duiA0tan5Hl3EPrVA,2020-08-03T05:08:45Z,2020-08-03T05:08:45Z,0,0
UgzHMHV61nIOaOx5jDx4AaABAg,I miss ana ;(,@fredricksps6287,UCgbiy1kOrqJBxSEvHmlDUcA,2020-08-03T04:05:38Z,2020-08-03T04:05:38Z,0,0
UgwWOTFL0hMjIg1gEXJ4AaABAg,"49:38 ""There is nothing that can stop this man""",@gaaalediloy984,UCLgEixqkAoiyjRmYhPrXQ2A,2020-08-02T08:16:41Z,2020-08-02T08:16:41Z,11,0
Ugxd13Y02tezIWBaL2B4AaABAg,Ana  god,@路過的ひ仮面ライダーdecade,UC8EII6mrbw0h_pyfKMSegiQ,2020-08-02T06:14:39Z,2020-08-02T06:14:39Z,0,0
UgxDII-JlghqIKYWK8l4AaABAg,ana : bzzzzzttt,@setrikaman7120,UC-t3ZF4i2oeDltALR4wZRvg,2020-08-02T02:59:11Z,2020-08-02T02:59:11Z,0,0
Ugzq6a2Dh0iK4F8DDoV4AaABAg,"‏‏
‏‏
‏‏
‏‏
‏‏
‏‏",@serco2814,UCqxbwW-Muz9tkMhsxHijvhw,2020-08-02T02:44:29Z,2020-08-02T02:44:29Z,0,0
UgylRh8AGdCD8vluaCx4AaABAg,I watched this back and realize liquid greatest mistake was they didnt ban tiny for OG. They obviously showed tiny was their back bone to their strat,@afifariffin6451,UC374wNxByS9OAaHcqtspP0A,2020-08-02T02:08:49Z,2020-08-02T02:08:49Z,3,1
UgxS9_e0j2e8HYFf9rZ4AaABAg,I miss ana,@TheAurabolt,UCswwsdcHnNRmpwXCRr2DLTw,2020-08-02T00:23:36Z,2020-08-02T00:23:36Z,0,0
UgyZIuGE-oh-FzNvZ3d4AaABAg,Masterpiece yata to..galing mo sir,@AmyGaudiano,UCjrVjSAB6pmaEfPBpWCJI2Q,2020-08-01T10:36:58Z,2020-08-01T10:36:58Z,0,0
UgzYHO8k52N1nofv6_14AaABAg,If Kuro banned the Ember and Void maybe the entire series changed,@jeyppifontanilla9038,UCxg4t0prXT22G4-OrpuoDGA,2020-08-01T09:46:33Z,2020-08-01T09:46:33Z,0,0
Ugyu4upIblPHm_FMmQp4AaABAg,"it's their psychiatrist man, she also helped astralis become a household name she has magic LOLOL",@airiesfrancisco5645,UCEOd05x7F3XqcX3JPjwPoRA,2020-08-01T05:58:11Z,2020-08-01T05:58:11Z,0,0
UgyM869QVyM-ObAmCRl4AaABAg,Damn team OG is sooo soooo positive and chill during big moments. 💯,@jamalindada7927,UCAO9WIN0oP27MwH_1-vppPQ,2020-08-01T02:13:09Z,2020-08-01T02:13:09Z,0,0
Ugx2Tj2x6RWLB4JwZ4h4AaABAg,Destroy everything you see😂😂,@sheeesh967,UCe7DHaPilLvk32t8yIwsH1w,2020-08-01T02:04:37Z,2020-08-01T02:04:37Z,0,0
Ugww6aA4np5lan521RJ4AaABAg,OG IS THE BEST 💪,@promisesgabradilla9173,UC8XPnOU4iG-aOl2zLfQPPcw,2020-08-01T01:04:27Z,2020-08-01T01:04:27Z,0,0
UgwB5Q4_A6eVicajEvR4AaABAg,I bet Heath ledgers jokers got all his scars by watching this and smiling all the time.,@uinayatullah,UCSN0oABaJsADLd7Cp2s8aQg,2020-07-31T20:58:42Z,2020-07-31T20:58:42Z,0,0
Ugzr3nGsZUCEEw4zzSR4AaABAg,56:16,@TOFFY8,UCv0SbGl0Gp5GPo6prSO2f9A,2020-07-31T13:41:37Z,2020-07-31T13:41:37Z,0,0
UgzyyeGYsZAfnG968PZ4AaABAg,Miracle need more vitamins for his brain,@oppa8893,UCZ_Mp1_K0Yi9mO85HK2azmg,2020-07-31T12:36:09Z,2020-07-31T12:36:09Z,0,0
Ugx3tuZ6efy05eBMXZR4AaABAg,"""These guys said, they've got my back. I can feel it...""    :》",@felipemaciel8544,UCXF0oq-0a0fEAiNe22cjowg,2020-07-31T06:42:52Z,2020-07-31T06:42:52Z,39,0
UgzUcvtork0UY0yx-YR4AaABAg,Bring back our tobi valve.,@ProPlayer-cq3er,UCS91Lx9cTuYYnX47u78Ej8g,2020-07-31T05:58:38Z,2020-07-31T05:58:38Z,0,0
Ugz9xIgqpmnn0x0j-LZ4AaABAg,"40:37
JerAx to N0tail: Previous life you were something like a gorilla or a monkey
Guy (Charlie): Hands Notail a banana",@HarshanalHalim,UCA7oRmK9JxBGocNnr6--GOw,2020-07-31T05:17:08Z,2020-08-10T17:31:36Z,14,1
UgwvAWD4QewLyp-f8Gt4AaABAg,"Dota 2: lets create 115 heroes
W33ha: TA only",@reyncecycle,UCYxVNH3BO6UmfZ3qnTGvSAA,2020-07-31T04:00:22Z,2020-07-31T04:00:22Z,0,0
Ugw6LvNryO0cf1jqwhx4AaABAg,"ana got too much pressure in pro scene, notail asks ana then ana ask ceb. he's scared of the blame if they lose maybe..... so we won't be seeing ana this TI10",@jorizajescasinas178,UC6suynLGObAJU4Cl7Jbf_kg,2020-07-30T23:54:15Z,2020-07-30T23:54:15Z,0,0
UgzlNjZCQaEjrFHtmgN4AaABAg,Hope OG got their cheese!,@keerthi9827,UCaj1IEWzpr0IP45RoV1nVJQ,2020-07-30T19:12:01Z,2020-07-30T19:12:01Z,0,0
UgzIxEFyyFFOd_ryL5R4AaABAg,"you can sell your skins on Bitskins and get rich /:
https://bitskins.com/?ref_alias=SXKDbAZ8Dlo",@malacabadopontocom1631,UC2FLStwMeOxzr4E_oYEsG3A,2020-07-30T17:41:30Z,2020-07-30T17:41:30Z,0,0
UgzeyWd1E4QZJm7sBtN4AaABAg,"Difference between Kuro and n0tail

Kuroky=BOSS
n0tail=LEADER",@justinmedalla-9018,UC3hBJDtmh8xnHMCIC9_9tlQ,2020-07-30T16:07:19Z,2020-07-30T16:07:47Z,0,0
UgwFKNy9uyItCt5rywB4AaABAg,What was that red thing he gave ????,@sandeepraju7299,UCYoJpLBMacVYrEgX0XuQcww,2020-07-30T09:20:53Z,2020-07-30T09:20:53Z,0,0
UgwBIe33pQU4wio1hZZ4AaABAg,"Liquid : ''why do people always pick monkey man?''




MK : Hold my stick...
`proceeds to destroy them`",@aftahshak7706,UCx4sU4mTr0SaXfYLkLtRPjA,2020-07-30T06:48:53Z,2020-07-30T06:48:53Z,0,0
UgxFu20JoqWdpAQweHh4AaABAg,Sponsored by MARLBORO,@MadRobRulez,UCNzekfUzvQMbEUY3mscjSGg,2020-07-30T04:39:36Z,2020-07-30T04:39:36Z,0,0
UgzNVNWXLbmWLxV3LW54AaABAg,Kuroky,@tmstrack4347,UC49BQMJnU5Dwghs-iX2kDVQ,2020-07-30T03:14:38Z,2020-07-30T03:14:38Z,1,0
UgzoIOYhTYxaMa62JCx4AaABAg,"Everytime i watch truesight, i get hype to play dota.",@dndilee2391,UCTR1BCR1eGY5szW2N8TTqww,2020-07-29T17:51:23Z,2020-07-29T17:51:23Z,0,0
UgwO20BHgb7gSClzj5F4AaABAg,"Game 2(W33_ha): Why does everybody keep picking monkey mid?
Topson Game 2 Rampage beyond Godlike 
Game 3(W33_ha): Ban the monkey
Toink🤣 Hahaha",@alfredmag-aso3842,UCa6TvmJ3qlXx1LhVz6HNRgQ,2020-07-29T15:28:18Z,2020-07-29T15:28:18Z,39,0
UgxA_env-qAtIYUm_Eh4AaABAg,I still think MC played horrible,@Kkwonee,UCv3P0troNjXpQnMLKPBLRPQ,2020-07-29T07:27:54Z,2020-07-29T07:27:54Z,0,0
Ugxe8_ti4ah9BM1tdZZ4AaABAg,I don't even play dota or know anything about it i just saw a picture of w33 (we can still cry) men that's just sad,@TristanJayCNunez,UCZYLajgIzv_y9Jrj_QyRhoA,2020-07-29T05:43:05Z,2020-07-29T05:43:05Z,0,0
UgzLnDIjcWiEUZg4-k54AaABAg,I feel sad for w33,@gelreytenozo8612,UCgrSSqhXLUFFLpspgwvnRgA,2020-07-29T04:08:45Z,2020-07-29T04:08:45Z,0,0
UgzF6AA02eUIbgIUfUN4AaABAg,Hhhh gg,@mohamedisshaqrezala7055,UCGCE19EQSS8Vec1zNOxwexQ,2020-07-29T01:08:07Z,2020-07-29T01:08:07Z,0,0
